    0.31106E-01    0.11919E+05
    0.31735E-01    0.11703E+05
    0.32376E-01    0.11486E+05
    0.33030E-01    0.11270E+05
    0.33697E-01    0.11053E+05
    0.34378E-01    0.10838E+05
    0.35072E-01    0.10624E+05
    0.35781E-01    0.10412E+05
    0.36504E-01    0.10202E+05
    0.37241E-01    0.99958E+04
    0.37993E-01    0.97932E+04
    0.38761E-01    0.95948E+04
    0.39544E-01    0.94011E+04
    0.40343E-01    0.92125E+04
    0.41158E-01    0.90294E+04
    0.41989E-01    0.88522E+04
    0.42838E-01    0.86812E+04
    0.43703E-01    0.85167E+04
    0.44586E-01    0.83588E+04
    0.45486E-01    0.82076E+04
    0.46405E-01    0.80632E+04
    0.47343E-01    0.79255E+04
    0.48299E-01    0.77945E+04
    0.49275E-01    0.76699E+04
    0.50270E-01    0.75518E+04
    0.51286E-01    0.74394E+04
    0.52322E-01    0.73320E+04
    0.53379E-01    0.72287E+04
    0.54457E-01    0.71296E+04
    0.55557E-01    0.70350E+04
    0.56680E-01    0.69441E+04
    0.57825E-01    0.68542E+04
    0.58993E-01    0.67632E+04
    0.60184E-01    0.66707E+04
    0.61400E-01    0.65767E+04
    0.62641E-01    0.64806E+04
    0.63906E-01    0.63811E+04
    0.65197E-01    0.62769E+04
    0.66514E-01    0.61673E+04
    0.67858E-01    0.60516E+04
    0.69229E-01    0.59293E+04
    0.70627E-01    0.58002E+04
    0.72054E-01    0.56640E+04
    0.73510E-01    0.55207E+04
    0.74994E-01    0.53707E+04
    0.76509E-01    0.52145E+04
    0.78055E-01    0.50534E+04
    0.79632E-01    0.48885E+04
    0.81241E-01    0.47213E+04
    0.82882E-01    0.45531E+04
    0.84556E-01    0.43855E+04
    0.86264E-01    0.42202E+04
    0.88007E-01    0.40586E+04
    0.89785E-01    0.39026E+04
    0.91598E-01    0.37541E+04
    0.93449E-01    0.36143E+04
    0.95337E-01    0.34844E+04
    0.97263E-01    0.33652E+04
    0.99227E-01    0.32569E+04
    0.10123E+00    0.31597E+04
    0.10328E+00    0.30733E+04
    0.10536E+00    0.29971E+04
    0.10749E+00    0.29303E+04
    0.10966E+00    0.28714E+04
    0.11188E+00    0.28186E+04
    0.11414E+00    0.27700E+04
    0.11644E+00    0.27231E+04
    0.11880E+00    0.26759E+04
    0.12120E+00    0.26262E+04
    0.12365E+00    0.25722E+04
    0.12614E+00    0.25125E+04
    0.12869E+00    0.24460E+04
    0.13129E+00    0.23720E+04
    0.13394E+00    0.22912E+04
    0.13665E+00    0.22046E+04
    0.13941E+00    0.21139E+04
    0.14223E+00    0.20214E+04
    0.14510E+00    0.19293E+04
    0.14803E+00    0.18401E+04
    0.15102E+00    0.17563E+04
    0.15407E+00    0.16796E+04
    0.15718E+00    0.16113E+04
    0.16036E+00    0.15521E+04
    0.16360E+00    0.15017E+04
    0.16690E+00    0.14593E+04
    0.17028E+00    0.14235E+04
    0.17371E+00    0.13920E+04
    0.17722E+00    0.13625E+04
    0.18080E+00    0.13326E+04
    0.18446E+00    0.13002E+04
    0.18818E+00    0.12635E+04
    0.19198E+00    0.12222E+04
    0.19586E+00    0.11761E+04
    0.19982E+00    0.11265E+04
    0.20386E+00    0.10753E+04
    0.20797E+00    0.10245E+04
    0.21218E+00    0.97638E+03
    0.21646E+00    0.93283E+03
    0.22083E+00    0.89459E+03
    0.22530E+00    0.86205E+03
    0.22985E+00    0.83463E+03
    0.23449E+00    0.81067E+03
    0.23923E+00    0.78859E+03
    0.24406E+00    0.76658E+03
    0.24899E+00    0.74293E+03
    0.25402E+00    0.71687E+03
    0.25915E+00    0.68866E+03
    0.26439E+00    0.65882E+03
    0.26973E+00    0.62887E+03
    0.27518E+00    0.60041E+03
    0.28074E+00    0.57446E+03
    0.28641E+00    0.55148E+03
    0.29219E+00    0.53158E+03
    0.29810E+00    0.51378E+03
    0.30412E+00    0.49687E+03
    0.31026E+00    0.47990E+03
    0.31653E+00    0.46225E+03
    0.32292E+00    0.44355E+03
    0.32945E+00    0.42450E+03
    0.33610E+00    0.40595E+03
    0.34289E+00    0.38852E+03
    0.34982E+00    0.37258E+03
    0.35689E+00    0.35829E+03
    0.36409E+00    0.34507E+03
    0.37145E+00    0.33221E+03
    0.37895E+00    0.31931E+03
    0.38661E+00    0.30635E+03
    0.39442E+00    0.29336E+03
    0.40239E+00    0.28076E+03
    0.41052E+00    0.26898E+03
    0.41881E+00    0.25809E+03
    0.42727E+00    0.24783E+03
    0.43590E+00    0.23794E+03
    0.44471E+00    0.22830E+03
    0.45369E+00    0.21879E+03
    0.46286E+00    0.20949E+03
    0.47221E+00    0.20059E+03
    0.48174E+00    0.19222E+03
    0.49148E+00    0.18430E+03
    0.50141E+00    0.17667E+03
    0.51153E+00    0.16925E+03
    0.52187E+00    0.16208E+03
    0.53241E+00    0.15519E+03
    0.54317E+00    0.14858E+03
    0.55414E+00    0.14227E+03
    0.56533E+00    0.13624E+03
    0.57675E+00    0.13045E+03
    0.58840E+00    0.12485E+03
    0.60029E+00    0.11947E+03
    0.61242E+00    0.11432E+03
    0.62479E+00    0.10940E+03
    0.63741E+00    0.10468E+03
    0.65029E+00    0.10015E+03
    0.66342E+00    0.95791E+02
    0.67683E+00    0.91618E+02
    0.69050E+00    0.87625E+02
    0.70445E+00    0.83799E+02
    0.71868E+00    0.80129E+02
    0.73320E+00    0.76611E+02
    0.74801E+00    0.73239E+02
    0.76312E+00    0.70011E+02
    0.77854E+00    0.66919E+02
    0.79426E+00    0.63957E+02
    0.81031E+00    0.61119E+02
    0.82668E+00    0.58402E+02
    0.84338E+00    0.55801E+02
    0.86041E+00    0.53311E+02
    0.87780E+00    0.50927E+02
    0.89553E+00    0.48646E+02
    0.91362E+00    0.46463E+02
    0.93208E+00    0.44374E+02
    0.95091E+00    0.42375E+02
    0.97011E+00    0.40463E+02
    0.98971E+00    0.38634E+02
    0.10097E+01    0.36884E+02
    0.10301E+01    0.35211E+02
    0.10509E+01    0.33611E+02
    0.10721E+01    0.32080E+02
    0.10938E+01    0.30617E+02
    0.11159E+01    0.29218E+02
    0.11384E+01    0.27881E+02
    0.11614E+01    0.26604E+02
    0.11849E+01    0.25382E+02
    0.12088E+01    0.24215E+02
    0.12333E+01    0.23100E+02
    0.12582E+01    0.22034E+02
    0.12836E+01    0.21016E+02
    0.13095E+01    0.20044E+02
    0.13360E+01    0.19115E+02
    0.13630E+01    0.18228E+02
    0.13905E+01    0.17380E+02
    0.14186E+01    0.16571E+02
    0.14472E+01    0.15799E+02
    0.14765E+01    0.15061E+02
    0.15063E+01    0.14357E+02
    0.15367E+01    0.13685E+02
    0.15678E+01    0.13043E+02
    0.15994E+01    0.12431E+02
    0.16318E+01    0.11846E+02
    0.16647E+01    0.11289E+02
    0.16984E+01    0.10756E+02
    0.17327E+01    0.10249E+02
    0.17677E+01    0.97641E+01
    0.18034E+01    0.93019E+01
    0.18398E+01    0.88611E+01
    0.18770E+01    0.84406E+01
    0.19149E+01    0.80396E+01
    0.19536E+01    0.76571E+01
    0.19930E+01    0.72924E+01
    0.20333E+01    0.69446E+01
    0.20744E+01    0.66130E+01
    0.21163E+01    0.62968E+01
    0.21590E+01    0.59954E+01
    0.22026E+01    0.57081E+01
    0.22471E+01    0.54342E+01
    0.22925E+01    0.51732E+01
    0.23388E+01    0.49244E+01
    0.23861E+01    0.46874E+01
    0.24343E+01    0.44615E+01
    0.24835E+01    0.42462E+01
    0.25336E+01    0.40411E+01
    0.25848E+01    0.38457E+01
    0.26370E+01    0.36595E+01
    0.26903E+01    0.34821E+01
    0.27447E+01    0.33132E+01
    0.28001E+01    0.31523E+01
    0.28567E+01    0.29991E+01
    0.29144E+01    0.28531E+01
    0.29733E+01    0.27141E+01
    0.30333E+01    0.25818E+01
    0.30946E+01    0.24557E+01
    0.31571E+01    0.23358E+01
    0.32209E+01    0.22215E+01
    0.32860E+01    0.21128E+01
    0.33523E+01    0.20092E+01
    0.34201E+01    0.19107E+01
    0.34892E+01    0.18168E+01
    0.35596E+01    0.17276E+01
    0.36316E+01    0.16426E+01
    0.37049E+01    0.15617E+01
    0.37798E+01    0.14847E+01
    0.38561E+01    0.14115E+01
    0.39340E+01    0.13418E+01
    0.40135E+01    0.12755E+01
    0.40946E+01    0.12124E+01
    0.41773E+01    0.11524E+01
    0.42617E+01    0.10953E+01
    0.43478E+01    0.10410E+01
    0.44356E+01    0.98933E+00
    0.45252E+01    0.94019E+00
    0.46166E+01    0.89345E+00
    0.47099E+01    0.84900E+00
    0.48050E+01    0.80672E+00
